date,cash,equity,dividendCash,cumulativeDividends,holdings,top3,pendingSwapBuy,pendingSwapSell,positionValue,kospiClose,kospiValue
2011-12-02,10940.067773399875,51884060.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,kumho_petro",,,51873120.0,1916.04,23263358.54692034
2011-12-05,10940.067773399875,52429140.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,52418200.0,1922.9,23346648.37366293
2011-12-06,10940.067773399875,52297940.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,doosan",,,52287000.0,1902.82,23102849.580515523
2011-12-07,10940.067773399875,52761640.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,doosan",,,52750700.0,1919.42,23304396.3915836
2011-12-08,10940.067773399875,52572560.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,52561620.0,1912.39,23219042.531233687
2011-12-09,10940.067773399875,52268020.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,52257080.0,1874.75,22762041.207823902
2011-12-12,10940.067773399875,52746920.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,52735980.0,1899.76,23065696.975583695
2011-12-13,10940.067773399875,51440430.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,51429490.0,1864.06,22632249.918045726
2011-12-14,10940.067773399875,50735160.0677734,0.0,2797643.0584,"hyundai_motor_3pref,kumho_petro,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",cj_cheiljedang,kumho_petro,50724220.0,1857.75,22555637.847091533
2011-12-15,10847693.067773402,48890593.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38042900.0,1819.11,22086495.149521023
2011-12-16,10847693.067773402,49014373.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38166680.0,1839.96,22339642.80077219
2011-12-19,10847693.067773402,48195423.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,37347730.0,1776.93,21574371.987421535
2011-12-20,10847693.067773402,48827593.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,kumho_petro",,,37979900.0,1793.06,21770212.352634072
2011-12-21,10847693.067773402,49158533.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,kumho_petro",,,38310840.0,1848.41,22442237.41243034
2011-12-22,10847693.067773402,49060293.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38212600.0,1847.49,22431067.34820247
2011-12-23,10847693.067773402,49086203.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38238510.0,1867.22,22670616.66039362
2011-12-26,10847693.067773402,48938843.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38091150.0,1856.7,22542889.40422277
2011-12-27,10847693.067773402,49174493.0677734,0.0,2797643.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38326800.0,1842.02,22364654.03154329
2011-12-28,11906023.067773402,49563943.0677734,1058330.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37657920.0,1825.12,22159464.808226995
2011-12-29,11906023.067773402,49558173.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,37652150.0,1825.74,22166992.460206646
2012-01-02,11906023.067773402,49516423.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37610400.0,1826.37,22174641.525927905
2012-01-03,11906023.067773402,49686373.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37780350.0,1875.41,22770054.514769983
2012-01-04,11906023.067773402,49453913.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37547890.0,1866.22,22658475.286232896
2012-01-05,11906023.067773402,49340933.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37434910.0,1863.74,22628364.67831429
2012-01-06,11906023.067773402,49308763.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37402740.0,1843.14,22378252.370603304
2012-01-09,11906023.067773402,49211263.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,37305240.0,1826.49,22176098.49082719
2012-01-10,11906023.067773402,49892063.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,37986040.0,1853.22,22500637.422143437
2012-01-11,11906023.067773402,50438773.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38532750.0,1845.55,22407513.08233066
2012-01-12,11906023.067773402,50788873.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38882850.0,1864.57,22638442.018867694
2012-01-13,11906023.067773402,50445033.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38539010.0,1875.68,22773332.685793377
2012-01-16,11906023.067773402,50268083.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38362060.0,1859.27,22574092.735815838
2012-01-17,11906023.067773402,50596573.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,kumho_petro",,,38690550.0,1892.74,22980464.52897539
2012-01-18,11906023.067773402,50472423.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38566400.0,1892.39,22976215.048019134
2012-01-19,11906023.067773402,50383393.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38477370.0,1914.97,23250367.27656836
2012-01-20,11906023.067773402,50646793.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38740770.0,1949.89,23674344.062260967
2012-01-25,11906023.067773402,50778923.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38872900.0,1952.23,23702754.87779707
2012-01-26,11906023.067773402,50813553.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38907530.0,1957.18,23762854.67989267
2012-01-27,11906023.067773402,50439143.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38533120.0,1964.83,23855736.192222238
2012-01-30,11906023.067773402,49987243.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38081220.0,1940.55,23560943.627599772
2012-01-31,11906023.067773402,49826743.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37920720.0,1955.79,23745978.16980926
2012-02-01,11906023.067773402,49841603.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37935580.0,1959.24,23787865.91066377
2012-02-02,11906023.067773402,50320523.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38414500.0,1984.3,24092128.7471316
2012-02-03,11906023.067773402,49826623.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,doosan",,,37920600.0,1972.34,23946917.9121693
2012-02-06,11906023.067773402,49398913.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,doosan",,,37492890.0,1973.13,23956509.597756274
2012-02-07,11906023.067773402,49987243.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,doosan_2pref",,,38081220.0,1981.59,24059225.62315603
2012-02-08,11906023.067773402,49869233.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37963210.0,2003.73,24328035.647074535
2012-02-09,11906023.067773402,49495433.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,doosan",,,37589410.0,2014.62,24460255.21168486
2012-02-10,11906023.067773402,49579063.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37673040.0,1993.71,24206379.077984046
2012-02-13,11906023.067773402,49855973.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,37949950.0,2005.74,24352439.809137598
2012-02-14,11906023.067773402,49884343.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37978320.0,2002.64,24314801.549239345
2012-02-15,11906023.067773402,50062773.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,38156750.0,2025.32,24590167.915204644
2012-02-16,11906023.067773402,49807593.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37901570.0,1997.45,24251787.81734517
2012-02-17,11906023.067773402,50007383.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38101360.0,2023.47,24567706.373007298
2012-02-20,11906023.067773402,49852783.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37946760.0,2024.9,24585068.538057137
2012-02-21,11906023.067773402,49879553.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,37973530.0,2024.24,24577055.231111057
2012-02-22,11906023.067773402,50205093.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38299070.0,2028.65,24630598.691159867
2012-02-23,11906023.067773402,50482373.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38576350.0,2007.8,24377451.039908696
2012-02-24,11906023.067773402,50291793.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,38385770.0,2019.89,24524240.25351189
2012-02-27,11906023.067773402,49752833.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,korea_circuit",,,37846810.0,1991.16,24175418.57387419
2012-02-28,11906023.067773402,49679033.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,korea_circuit,cj_cheiljedang",,,37773010.0,2003.69,24327549.992108107
2012-02-29,11906023.067773402,49833263.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,korea_circuit,cj_cheiljedang",,,37927240.0,2030.25,24650024.88981703
2012-03-02,11906023.067773402,50241933.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,korea_circuit",,,38335910.0,2034.63,24703204.108641017
2012-03-05,11906023.067773402,50187043.0677734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,korea_circuit",korea_circuit,hyundai_motor_3pref,38281020.0,2016.06,24477738.790476307
2012-03-06,2954470.7877734024,49457278.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46502808.0,2000.36,24287119.216152884
2012-03-07,2954470.7877734024,49451062.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,korea_circuit",,,46496592.0,1982.15,24066024.792686038
2012-03-08,2954470.7877734024,49832410.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46877940.0,2000.76,24291975.765817177
2012-03-09,2954470.7877734024,49634922.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46680452.0,2018.3,24504935.468596336
2012-03-12,2954470.7877734024,49625562.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46671092.0,2002.5,24313101.75685684
2012-03-13,2954470.7877734024,50522326.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47567856.0,2025.04,24586768.33043964
2012-03-14,2954470.7877734024,50570038.7877734,0.0,3855973.0584,"cj_cheiljedang,korea_circuit,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",hyundai_motor_3pref,korea_circuit,47615568.0,2045.08,24830081.468620617
2012-03-15,3097737.2477734014,50397607.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47299870.0,2043.76,24814054.854728457
2012-03-16,3097737.2477734014,50302417.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47204680.0,2034.44,24700897.247550476
2012-03-19,3097737.2477734014,49919167.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46821430.0,2047.0,24853392.907009214
2012-03-20,3097737.2477734014,49820597.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46722860.0,2042.15,24794507.242329687
2012-03-21,3097737.2477734014,49983587.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46885850.0,2027.23,24613357.939851634
2012-03-22,3097737.2477734014,49498897.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46401160.0,2026.12,24599881.014533225
2012-03-23,3097737.2477734014,49377117.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46279380.0,2026.83,24608501.39018734
2012-03-26,3097737.2477734014,49287827.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46190090.0,2019.19,24515741.29159938
2012-03-27,3097737.2477734014,49807217.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46709480.0,2039.76,24765489.358085547
2012-03-28,3097737.2477734014,50379007.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47281270.0,2031.74,24668115.537316512
2012-03-29,3097737.2477734014,50183407.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47085670.0,2014.41,24457705.523111105
2012-03-30,3097737.2477734014,49918407.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46820670.0,2014.04,24453213.214671638
2012-04-02,3097737.2477734014,50182957.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47085220.0,2029.29,24638369.170622732
2012-04-03,3097737.2477734014,51056437.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,47958700.0,2049.28,24881075.24009568
2012-04-04,3097737.2477734014,51042897.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,47945160.0,2018.61,24508699.294586163
2012-04-05,3097737.2477734014,52002777.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,48905040.0,2028.77,24632055.656059153
2012-04-06,3097737.2477734014,52082317.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,48984580.0,2029.03,24635212.41334094
2012-04-09,3097737.2477734014,51706197.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48608460.0,1997.08,24247295.508905698
2012-04-10,3097737.2477734014,51259377.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,48161640.0,1994.41,24214878.039896555
2012-04-12,3097737.2477734014,50871837.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,47774100.0,1986.63,24120418.148926094
2012-04-13,3097737.2477734014,50924397.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,47826660.0,2008.91,24390927.965227105
2012-04-16,3097737.2477734014,51061497.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,47963760.0,1992.63,24193266.39389046
2012-04-17,3097737.2477734014,50793917.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,47696180.0,1985.3,24104270.121292327
2012-04-18,3097737.2477734014,51264557.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,48166820.0,2004.53,24337748.746403117
2012-04-19,3097737.2477734014,51149477.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,hyundai_motor_3pref,cj_cheiljedang",,,48051740.0,1999.86,24281048.52907252
2012-04-20,3097737.2477734014,50703377.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47605640.0,1974.65,23974964.48648058
2012-04-23,3097737.2477734014,50942957.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47845220.0,1972.63,23950438.91067591
2012-04-24,3097737.2477734014,51357637.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48259900.0,1963.42,23838616.85465561
2012-04-25,3097737.2477734014,51947637.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48849900.0,1961.98,23821133.27586416
2012-04-26,3097737.2477734014,52065297.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48967560.0,1964.04,23846144.50663526
2012-04-27,3097737.2477734014,52613737.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49516000.0,1975.35,23983463.448393088
2012-04-30,3097737.2477734014,53144517.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,50046780.0,1981.99,24064082.17282032
2012-05-02,3097737.2477734014,52943077.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49845340.0,1999.07,24271456.843485545
2012-05-03,3097737.2477734014,52616357.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49518620.0,1995.11,24223377.001809064
2012-05-04,3097737.2477734014,52532637.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49434900.0,1989.15,24151014.41181113
2012-05-07,3097737.2477734014,52261777.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49164040.0,1956.44,23753870.063013732
2012-05-08,3097737.2477734014,52442117.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49344380.0,1967.01,23882204.387892623
2012-05-09,3097737.2477734014,52208477.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49110740.0,1950.29,23679200.61192526
2012-05-10,3097737.2477734014,52274457.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49176720.0,1944.93,23614122.84642376
2012-05-11,3097737.2477734014,52159377.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49061640.0,1917.13,23276592.644755535
2012-05-14,3097737.2477734014,52203357.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49105620.0,1913.73,23235311.97260906
2012-05-15,3097737.2477734014,52420117.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,49322380.0,1898.96,23055983.876255114
2012-05-16,3097737.2477734014,51743857.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48646120.0,1840.53,22346563.384043805
2012-05-17,3097737.2477734014,51552517.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48454780.0,1845.24,22403749.25634083
2012-05-18,3097737.2477734014,50046677.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,46948940.0,1782.46,21641513.78653036
2012-05-21,3097737.2477734014,50521617.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47423880.0,1799.13,21843910.493789688
2012-05-22,3097737.2477734014,50810337.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47712600.0,1828.69,22202809.51398079
2012-05-23,3097737.2477734014,50625467.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47527730.0,1808.62,21959132.13457499
2012-05-24,3097737.2477734014,50747057.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47649320.0,1814.47,22030159.173415247
2012-05-25,3097737.2477734014,51079897.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47982160.0,1824.17,22147930.502774306
2012-05-29,3097737.2477734014,51060357.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,47962620.0,1849.91,22460449.47367143
2012-05-30,3097737.2477734014,51313377.2477734,0.0,3855973.0584,"cj_cheiljedang,hyundai_motor_3pref,nexen_tire","nexen_tire,cj_cheiljedang,hyundai_motor_3pref",,,48215640.0,1844.86,22399135.534159757
